timestamp,segment_id,speed_kmh,simulated_speed,flow_vph,simulated_flow,congestion_index,simulated_congestion,congestion_change,simulated_status
2026-01-15 23:55:00,R0059,29.96,29.951611200000002,177.5,213.0,0.0014,0.0016799999999999999,0.00027999999999999987,Normal
2026-01-15 23:55:00,R0060,59.97,59.964003,126.8,152.16,0.0005,0.0006,9.999999999999994e-05,Normal
2026-01-15 23:55:00,R0061,29.98,29.9752032,298.7,358.44,0.0008,0.00096,0.00015999999999999999,Normal
2026-01-15 23:55:00,R0062,49.97,49.9640036,407.5,489.0,0.0006,0.0007199999999999999,0.00011999999999999999,Normal
2026-01-15 23:55:00,R0063,59.45,59.34061200000001,670.2,804.24,0.0092,0.01104,0.0018399999999999996,Moderate
2026-01-15 23:55:00,R0064,59.7,59.6403,547.6,657.12,0.005,0.006,0.001,Normal
2026-01-15 23:55:00,R0065,59.92,59.9044208,350.6,420.72,0.0013,0.00156,0.00026000000000000003,Normal
2026-01-15 23:55:00,R0066,59.91,59.890828799999994,371.2,445.44,0.0016,0.00192,0.00031999999999999997,Normal
2026-01-15 23:55:00,R0067,29.95,29.940416,644.1,772.92,0.0016,0.00192,0.00031999999999999997,Normal
2026-01-15 23:55:00,R0068,28.4,28.097824,1404.4,1685.28,0.0532,0.06384,0.010639999999999997,Heavy
2026-01-15 23:55:00,R0069,48.42,48.114954000000004,1170.7,1404.84,0.0315,0.0378,0.0063,Moderate
2026-01-15 23:55:00,R0070,49.73,49.6762916,643.7,772.44,0.0054,0.0064800000000000005,0.0010800000000000002,Normal
2026-01-15 23:55:00,R0071,50.0,50.0,10.2,12.239999999999998,0.0,0.0,0.0,Normal
2026-01-15 23:55:00,R0072,59.96,59.9516056,284.8,341.76,0.0007,0.0008399999999999999,0.00013999999999999993,Normal
2026-01-15 23:55:00,R0073,40.0,40.0,64.5,77.39999999999999,0.0,0.0,0.0,Normal
2026-01-15 23:55:00,R0074,59.96,59.9516056,424.0,508.79999999999995,0.0007,0.0008399999999999999,0.00013999999999999993,Normal
2026-01-15 23:55:00,R0075,59.99,59.9876004,182.6,219.11999999999998,0.0002,0.00024,3.9999999999999996e-05,Normal
2026-01-15 23:55:00,R0076,29.95,29.939816999999998,382.1,458.52000000000004,0.0017,0.0020399999999999997,0.0003399999999999998,Normal
2026-01-15 23:55:00,R0077,29.99,29.9882006,111.5,133.79999999999998,0.0003,0.00035999999999999997,5.9999999999999995e-05,Normal
2026-01-15 23:55:00,R0078,49.94,49.9290132,329.4,395.28,0.0011,0.00132,0.00021999999999999993,Normal
2026-01-15 23:55:00,R0079,59.81,59.7729178,536.5,643.8,0.0031,0.0037199999999999998,0.0006199999999999999,Normal
2026-01-15 23:55:00,R0080,29.95,29.941015,423.4,508.0799999999999,0.0015,0.0018,0.0002999999999999999,Normal
2026-01-15 23:55:00,R0081,49.9,49.881038,228.9,274.68,0.0019,0.00228,0.0003799999999999999,Normal
2026-01-15 23:55:00,R0082,29.2,29.044656,1104.6,1325.5199999999998,0.0266,0.03192,0.005319999999999998,Moderate
2026-01-15 23:55:00,R0083,39.8,39.760996,544.0,652.8,0.0049,0.00588,0.00098,Normal
2026-01-15 23:55:00,R0084,39.88,39.856072,458.7,550.4399999999999,0.003,0.0036,0.0005999999999999998,Normal
2026-01-15 23:55:00,R0085,49.94,49.928014399999995,336.4,403.67999999999995,0.0012,0.0014399999999999999,0.00023999999999999998,Normal
2026-01-15 23:55:00,R0086,60.0,59.998799999999996,135.9,163.08,0.0001,0.00012,1.9999999999999998e-05,Normal
2026-01-15 23:55:00,R0087,59.86,59.8312672,425.9,511.0799999999999,0.0024,0.0028799999999999997,0.00047999999999999996,Normal
2026-01-15 23:55:00,R0088,59.96,59.9528048,412.2,494.64,0.0006,0.0007199999999999999,0.00011999999999999999,Normal
2026-01-15 23:55:00,R0089,39.95,39.939613,348.5,418.2,0.0013,0.00156,0.00026000000000000003,Normal
2026-01-15 23:55:00,R0090,50.0,50.0,58.3,69.96,0.0,0.0,0.0,Normal
2026-01-15 23:55:00,R0091,29.98,29.9758028,144.0,172.79999999999998,0.0007,0.0008399999999999999,0.00013999999999999993,Normal
2026-01-15 23:55:00,R0092,39.99,39.9884004,187.3,224.76000000000002,0.0002,0.00024,3.9999999999999996e-05,Normal
2026-01-15 23:55:00,R0093,59.83,59.796495199999995,257.2,308.64,0.0028,0.0033599999999999997,0.0005599999999999997,Normal
2026-01-15 23:55:00,R0094,39.97,39.9628054,350.5,420.59999999999997,0.0009,0.00108,0.00018000000000000004,Normal
2026-01-15 23:55:00,R0095,50.0,,0.0,0.0,0.0,,,Severe
2026-01-15 23:55:00,R0096,39.98,39.976001999999994,300.0,360.0,0.0005,0.0006,9.999999999999994e-05,Normal
2026-01-15 23:55:00,R0097,29.87,29.843117,908.9,1090.6799999999998,0.0045,0.005399999999999999,0.0008999999999999998,Normal
2026-01-15 23:55:00,R0098,29.72,29.6647208,772.4,926.8799999999999,0.0093,0.011159999999999998,0.0018599999999999988,Moderate
2026-01-15 23:55:00,R0099,59.9,59.879633999999996,657.1,788.52,0.0017,0.0020399999999999997,0.0003399999999999998,Normal
2026-01-15 23:55:00,R0100,47.86,47.4493612,650.9,781.0799999999999,0.0429,0.05148,0.008579999999999997,Heavy
2026-01-15 23:55:00,R0101,29.75,29.70121,742.3,890.7599999999999,0.0082,0.00984,0.001639999999999999,Normal
2026-01-15 23:55:00,R0102,49.82,49.7841296,841.3,1009.56,0.0036,0.00432,0.0007200000000000002,Normal
2026-01-15 23:55:00,R0103,59.87,59.843657199999996,237.3,284.76,0.0022,0.00264,0.00043999999999999985,Normal
2026-01-15 23:55:00,R0104,59.52,59.4259584,1099.0,1318.8,0.0079,0.00948,0.0015799999999999998,Normal
2026-01-15 23:55:00,R0105,29.86,29.831931599999997,616.8,740.16,0.0047,0.00564,0.0009399999999999999,Normal
2026-01-15 23:55:00,R0106,59.9,59.880832,214.3,257.16,0.0016,0.00192,0.00031999999999999997,Normal
2026-01-15 23:55:00,R0107,29.72,29.663532,389.3,467.15999999999997,0.0095,0.011399999999999999,0.001899999999999999,Moderate
2026-01-15 23:55:00,R0108,29.96,29.9522104,594.6,713.52,0.0013,0.00156,0.00026000000000000003,Normal
2026-01-15 23:55:00,R0109,59.41,59.2935564,1179.1,1414.9199999999998,0.0098,0.01176,0.00196,Moderate
2026-01-15 23:55:00,R0110,50.0,50.0,124.6,149.51999999999998,0.0,0.0,0.0,Normal
2026-01-15 23:55:00,R0111,39.98,39.97520239999999,152.0,182.4,0.0006,0.0007199999999999999,0.00011999999999999999,Normal
2026-01-15 23:55:00,R0112,59.42,59.3047252,1176.3,1411.56,0.0097,0.01164,0.001939999999999999,Moderate
2026-01-15 23:55:00,R0113,29.94,29.9286228,451.5,541.8,0.0019,0.00228,0.0003799999999999999,Normal
2026-01-15 23:55:00,R0114,29.99,29.9882006,251.8,302.16,0.0003,0.00035999999999999997,5.9999999999999995e-05,Normal
2026-01-15 23:55:00,R0115,49.96,49.9520064,502.7,603.24,0.0008,0.00096,0.00015999999999999999,Normal
2026-01-15 23:55:00,R0116,39.68,39.6157184,736.9,884.28,0.0081,0.00972,0.00162,Normal
2026-01-15 23:55:00,R0117,49.63,49.5565476,358.7,430.44,0.0074,0.00888,0.0014800000000000004,Normal
2026-01-15 23:55:00,R0118,29.82,29.7836196,672.9,807.4799999999999,0.0061,0.00732,0.0012199999999999997,Normal
2026-01-15 23:55:00,R0119,29.76,29.713574400000002,1095.2,1314.24,0.0078,0.009359999999999999,0.0015599999999999989,Normal
2026-01-15 23:55:00,R0120,29.55,29.460759,910.7,1092.84,0.0151,0.01812,0.00302,Moderate
2026-01-15 23:55:00,R0121,39.86,39.832895199999996,554.0,664.8,0.0034,0.004079999999999999,0.0006799999999999996,Normal
2026-01-15 23:55:00,R0122,39.85,39.819714000000005,855.6,1026.72,0.0038,0.00456,0.0007599999999999998,Normal
2026-01-15 23:55:00,R0123,39.93,39.9164238,657.0,788.4,0.0017,0.0020399999999999997,0.0003399999999999998,Normal
2026-01-15 23:55:00,R0124,29.1,28.924818000000002,1151.5,1381.8,0.0301,0.03612,0.006020000000000001,Moderate
2026-01-15 23:55:00,R0125,29.92,29.904441600000002,503.3,603.96,0.0026,0.00312,0.0005200000000000001,Normal
2026-01-15 23:55:00,R0126,29.95,29.940416,425.0,510.0,0.0016,0.00192,0.00031999999999999997,Normal
2026-01-15 23:55:00,R0127,39.46,39.352668800000004,439.8,527.76,0.0136,0.016319999999999998,0.0027199999999999985,Moderate
2026-01-15 23:55:00,R0128,39.47,39.3657992,871.2,1045.44,0.0132,0.01584,0.00264,Moderate
2026-01-15 23:55:00,R0129,39.94,39.9288168,409.5,491.4,0.0014,0.0016799999999999999,0.00027999999999999987,Normal
2026-01-15 23:55:00,R0130,29.98,29.9752032,341.6,409.92,0.0008,0.00096,0.00015999999999999999,Normal
2026-01-15 23:55:00,R0131,59.68,59.616739200000005,639.3,767.16,0.0053,0.00636,0.0010600000000000002,Normal
2026-01-15 23:55:00,R0132,39.99,39.98760060000001,245.6,294.71999999999997,0.0003,0.00035999999999999997,5.9999999999999995e-05,Normal
2026-01-15 23:55:00,R0133,59.11,58.9350344,1357.0,1628.3999999999999,0.0148,0.01776,0.002960000000000001,Moderate
2026-01-15 23:55:00,R0134,39.99,39.9884004,341.0,409.2,0.0002,0.00024,3.9999999999999996e-05,Normal
2026-01-15 23:55:00,R0135,59.97,59.9652024,276.1,331.32,0.0004,0.00048,7.999999999999999e-05,Normal
2026-01-15 23:55:00,R0136,29.79,29.7471024,1062.6,1275.12,0.0072,0.00864,0.0014400000000000003,Normal
2026-01-15 23:55:00,R0137,39.93,39.9164238,435.7,522.8399999999999,0.0017,0.0020399999999999993,0.0003399999999999994,Normal
2026-01-15 23:55:00,R0138,49.9,49.88004,458.8,550.56,0.002,0.0024,0.00039999999999999975,Normal
2026-01-15 23:55:00,R0139,39.98,39.97520239999999,268.1,321.72,0.0006,0.0007199999999999999,0.00011999999999999999,Normal
2026-01-15 23:55:00,R0140,39.99,39.98760060000001,213.8,256.56,0.0003,0.00035999999999999997,5.9999999999999995e-05,Normal
2026-01-15 23:55:00,R0141,59.95,59.939209000000005,306.6,367.92,0.0009,0.00108,0.00018000000000000004,Normal
2026-01-15 23:55:00,R0142,39.92,39.9032336,204.1,244.92,0.0021,0.0025199999999999997,0.0004199999999999998,Normal
2026-01-15 23:55:00,R0143,39.99,39.9892002,162.4,194.88,0.0001,0.00012,1.9999999999999998e-05,Normal
2026-01-15 23:55:00,R0144,40.0,40.0,99.8,119.75999999999999,0.0,0.0,0.0,Normal
2026-01-15 23:55:00,R0145,49.93,49.9170182,350.8,420.96,0.0013,0.00156,0.00026000000000000003,Normal
2026-01-15 23:55:00,R0146,49.92,49.904025600000004,375.5,450.59999999999997,0.0016,0.00192,0.00031999999999999997,Normal
2026-01-15 23:55:00,R0147,39.94,39.9288168,612.5,735.0,0.0014,0.0016799999999999999,0.00027999999999999987,Normal
2026-01-15 23:55:00,R0148,29.83,29.7965904,326.1,391.32,0.0056,0.006719999999999999,0.0011199999999999995,Normal
2026-01-15 23:55:00,R0149,39.85,39.819714000000005,287.1,344.52000000000004,0.0038,0.00456,0.0007599999999999998,Normal
2026-01-15 23:55:00,R0150,49.74,49.6892652,633.5,760.1999999999999,0.0051,0.0061200000000000004,0.00102,Normal
2026-01-15 23:55:00,R0151,49.76,49.7122304,539.5,647.4,0.0048,0.0057599999999999995,0.0009599999999999999,Normal
2026-01-15 23:55:00,R0152,49.96,49.95100720000001,306.6,367.92,0.0009,0.00108,0.00018000000000000004,Normal
2026-01-15 23:55:00,R0153,29.95,29.939816999999998,566.0,679.1999999999999,0.0017,0.0020399999999999997,0.0003399999999999998,Normal
2026-01-15 23:55:00,R0154,39.98,39.97520239999999,263.6,316.32,0.0006,0.0007199999999999999,0.00011999999999999999,Normal
2026-01-15 23:55:00,R0155,59.93,59.915616799999995,343.1,411.72,0.0012,0.0014399999999999999,0.00023999999999999998,Normal
2026-01-15 23:55:00,R0156,39.94,39.928018,184.1,220.92,0.0015,0.0018,0.0002999999999999999,Normal
2026-01-15 23:55:00,R0157,30.0,29.999399999999998,70.1,84.11999999999999,0.0001,0.00012,1.9999999999999998e-05,Normal
2026-01-15 23:55:00,R0158,29.96,29.951611200000002,354.4,425.28,0.0014,0.0016799999999999999,0.00027999999999999987,Normal
2026-01-15 23:55:00,R0159,29.97,29.9634066,375.6,450.72,0.0011,0.00132,0.00021999999999999993,Normal
2026-01-15 23:55:00,R0160,49.96,49.9530056,330.8,396.96,0.0007,0.0008399999999999999,0.00013999999999999993,Normal
2026-01-15 23:55:00,R0161,39.99,39.9884004,197.5,237.0,0.0002,0.00024,3.9999999999999996e-05,Normal
2026-01-15 23:55:00,R0162,29.97,29.964006,365.9,439.08,0.001,0.0012,0.00019999999999999987,Normal
2026-01-15 23:55:00,R0163,29.99,29.9876008,230.4,276.48,0.0004,0.00048,7.999999999999999e-05,Normal
2026-01-15 23:55:00,R0164,29.99,29.9882006,205.8,246.96,0.0003,0.00035999999999999997,5.9999999999999995e-05,Normal
2026-01-15 23:55:00,R0165,29.98,29.9764024,405.2,486.23999999999995,0.0006,0.0007199999999999999,0.00011999999999999999,Normal
2026-01-15 23:55:00,R0166,29.98,29.977002000000002,380.2,456.23999999999995,0.0005,0.0006,9.999999999999994e-05,Normal
2026-01-15 23:55:00,R0167,49.81,49.7711482,250.7,300.84,0.0039,0.004679999999999999,0.0007799999999999994,Normal
2026-01-15 23:55:00,R0168,39.88,39.856072,686.7,824.0400000000001,0.003,0.0036,0.0005999999999999998,Normal
2026-01-15 23:55:00,R0169,49.99,49.9890002,160.3,192.36,0.0001,0.00012,1.9999999999999998e-05,Normal
2026-01-15 23:55:00,R0170,49.85,49.821087,457.4,548.88,0.0029,0.0034799999999999996,0.0005799999999999998,Normal
2026-01-15 23:55:00,R0171,49.85,49.821087,525.8,630.9599999999999,0.0029,0.0034799999999999996,0.0005799999999999998,Normal
2026-01-15 23:55:00,R0172,39.96,39.9528072,352.3,422.76,0.0009,0.00108,0.00018000000000000004,Normal
2026-01-15 23:55:00,R0173,59.49,59.388867,750.2,900.24,0.0085,0.0102,0.0017000000000000001,Moderate
2026-01-15 23:55:00,R0174,29.83,29.7965904,650.3,780.3599999999999,0.0056,0.006719999999999999,0.0011199999999999995,Normal
2026-01-15 23:55:00,R0175,49.92,49.904025600000004,563.1,675.72,0.0016,0.00192,0.00031999999999999997,Normal
2026-01-15 23:55:00,R0176,49.99,49.9880004,295.9,355.08,0.0002,0.00024,3.9999999999999996e-05,Normal
2026-01-15 23:55:00,R0177,40.0,39.9992,211.5,253.79999999999998,0.0001,0.00012,1.9999999999999998e-05,Normal
2026-01-15 23:55:00,R0178,59.95,59.940408,296.6,355.92,0.0008,0.00096,0.00015999999999999999,Normal
2026-01-15 23:55:00,R0179,49.96,49.95100720000001,306.7,368.03999999999996,0.0009,0.00108,0.00018000000000000004,Normal
2026-01-15 23:55:00,R0180,49.95,49.94001,318.6,382.32,0.001,0.0012,0.00019999999999999987,Normal
2026-01-15 23:55:00,R0181,29.8,29.76126,596.3,715.56,0.0065,0.0078,0.0013,Normal
2026-01-15 23:55:00,R0182,39.99,39.9892002,162.5,195.0,0.0001,0.00012,1.9999999999999998e-05,Normal
2026-01-15 23:55:00,R0183,29.91,29.8932504,452.1,542.52,0.0028,0.0033599999999999997,0.0005599999999999997,Normal
2026-01-15 23:55:00,R0184,59.96,59.9528048,412.5,495.0,0.0006,0.0007199999999999999,0.00011999999999999999,Normal
2026-01-15 23:55:00,R0185,59.85,59.820075,435.0,522.0,0.0025,0.003,0.0005,Normal
2026-01-15 23:55:00,R0186,59.81,59.771721600000006,234.8,281.76,0.0032,0.00384,0.0006399999999999999,Normal
2026-01-15 23:55:00,R0187,29.96,29.9522104,344.3,413.16,0.0013,0.00156,0.00026000000000000003,Normal
2026-01-15 23:55:00,R0188,29.98,29.9758028,280.9,337.08,0.0007,0.0008399999999999999,0.00013999999999999993,Normal
2026-01-15 23:55:00,R0189,39.94,39.927219199999996,185.6,222.72,0.0016,0.00192,0.00031999999999999997,Normal
2026-01-15 23:55:00,R0190,49.86,49.8320784,450.7,540.8399999999999,0.0028,0.0033599999999999997,0.0005599999999999997,Normal
2026-01-15 23:55:00,R0191,49.97,49.9630042,281.6,337.92,0.0007,0.0008399999999999999,0.00013999999999999993,Normal
2026-01-15 23:55:00,R0192,29.98,29.9764024,272.0,326.4,0.0006,0.0007199999999999999,0.00011999999999999999,Normal
2026-01-15 23:55:00,R0193,39.74,39.6875432,690.0,828.0,0.0066,0.00792,0.00132,Normal
2026-01-15 23:55:00,R0194,57.88,57.470209600000004,1218.1,1461.7199999999998,0.0354,0.04248,0.007079999999999996,Moderate
2026-01-15 23:55:00,R0195,29.8,29.759472,1042.2,1250.64,0.0068,0.008159999999999999,0.0013599999999999992,Normal
2026-01-15 23:55:00,R0196,49.92,49.903027200000004,218.4,262.08,0.0017,0.0020399999999999997,0.0003399999999999998,Normal
2026-01-15 23:55:00,R0197,39.93,39.9156252,194.8,233.76,0.0018,0.00216,0.0003600000000000001,Normal
2026-01-15 23:55:00,R0198,30.0,29.999399999999998,126.2,151.44,0.0001,0.00012,1.9999999999999998e-05,Normal
2026-01-15 23:55:00,R0199,59.98,59.9752016,230.0,276.0,0.0004,0.00048,7.999999999999999e-05,Normal
2026-01-15 23:55:00,R0200,29.94,29.928024000000004,401.5,481.79999999999995,0.002,0.0024,0.00039999999999999975,Normal
2026-01-15 23:55:00,R0201,29.99,29.9888004,95.8,114.96,0.0002,0.00024,3.9999999999999996e-05,Normal
2026-01-15 23:55:00,R0202,59.98,59.9764012,211.4,253.68,0.0003,0.00035999999999999997,5.9999999999999995e-05,Normal
2026-01-15 23:55:00,R0203,39.9,39.880050000000004,652.6,783.12,0.0025,0.003,0.0005,Normal
2026-01-15 23:55:00,R0204,29.99,29.9888004,294.4,353.28,0.0002,0.00024,3.9999999999999996e-05,Normal
2026-01-15 23:55:00,R0205,49.95,49.94001,545.1,654.12,0.001,0.0012,0.00019999999999999987,Normal
2026-01-15 23:55:00,R0206,29.88,29.856095999999997,292.0,350.4,0.004,0.0048,0.0007999999999999995,Normal
2026-01-15 23:55:00,R0207,49.74,49.6882704,635.3,762.3599999999999,0.0052,0.00624,0.0010400000000000001,Normal
2026-01-15 23:55:00,R0208,59.61,59.532507,685.2,822.24,0.0065,0.0078,0.0013,Normal
2026-01-15 23:55:00,R0209,29.78,29.736521200000002,309.3,371.16,0.0073,0.00876,0.0014600000000000004,Normal
2026-01-15 23:55:00,R0210,49.54,49.4488464,670.1,804.12,0.0092,0.01104,0.0018399999999999996,Moderate
2026-01-15 23:55:00,R0211,60.0,59.998799999999996,123.8,148.56,0.0001,0.00012,1.9999999999999998e-05,Normal
2026-01-15 23:55:00,R0212,29.99,29.9876008,238.7,286.44,0.0004,0.00048,7.999999999999999e-05,Normal
2026-01-15 23:55:00,R0213,59.98,59.9764012,214.9,257.88,0.0003,0.00035999999999999997,5.9999999999999995e-05,Normal
2026-01-15 23:55:00,R0214,29.82,29.784216,868.6,1042.32,0.006,0.0072,0.0011999999999999997,Normal
2026-01-15 23:55:00,R0215,59.96,59.9516056,278.8,334.56,0.0007,0.0008399999999999999,0.00013999999999999993,Normal
2026-01-15 23:55:00,R0216,29.96,29.951611200000002,540.3,648.3599999999999,0.0014,0.0016799999999999999,0.00027999999999999987,Normal
2026-01-15 23:55:00,R0217,49.89,49.8690462,470.8,564.96,0.0021,0.0025199999999999997,0.0004199999999999998,Normal
2026-01-15 23:55:00,R0218,59.78,59.7369584,845.9,1015.0799999999999,0.0036,0.00432,0.0007200000000000002,Normal
2026-01-15 23:55:00,R0219,29.93,29.9156336,491.1,589.32,0.0024,0.0028799999999999997,0.00047999999999999996,Normal
2026-01-15 23:55:00,R0220,39.93,39.9156252,446.0,535.1999999999999,0.0018,0.00216,0.0003600000000000001,Normal
2026-01-15 23:55:00,R0221,39.92,39.904032,200.7,240.83999999999997,0.002,0.0024,0.00039999999999999975,Normal
2026-01-15 23:55:00,R0222,39.91,39.8916414,632.1,758.52,0.0023,0.00276,0.0004599999999999999,Normal
2026-01-15 23:55:00,R0223,39.99,39.98760060000001,104.0,124.8,0.0003,0.00035999999999999997,5.9999999999999995e-05,Normal
2026-01-15 23:55:00,R0224,49.92,49.903027200000004,569.7,683.64,0.0017,0.0020399999999999997,0.0003399999999999998,Normal
2026-01-15 23:55:00,R0225,59.96,59.9516056,286.1,343.32,0.0007,0.0008399999999999999,0.00013999999999999993,Normal
